Nameplate,Technology,Latitude,Longitude,State,Plant_ID,Year
60.0,Wind,32.338659,-98.476051,TX,56771,2018
150.0,Wind,33.752201,-100.967402,TX,56773,2018
169.5,Wind,32.1981,-100.2686,TX,56774,2018
120.0,Wind,32.718056,-100.79333299999999,TX,56775,2018
120.0,Wind,32.240278,-101.473611,TX,56776,2018
201.3,Wind,40.583889,-87.3336,IN,56777,2018
150.0,Wind,30.807271999999998,-102.355628,TX,56779,2018
21.0,Other,44.770792,-122.611974,OR,56781,2018
30.0,Wind,46.2753,-104.1836,MT,56782,2018
121.9,Wind,32.1408,-101.3986,TX,56783,2018
105.0,Wind,39.4375,-97.6644,KS,56784,2018
6.3,Natural Gas,37.2319,-80.4211,VA,56785,2018
106.2,Coal,46.926423,-98.499713,ND,56786,2018
83.9,Natural Gas,30.209,-90.9921,LA,56787,2018
98.7,Wind,45.7119,-120.125,OR,56789,2018
100.8,Wind,45.52,-120.5744,OR,56790,2018
45.0,Wind,33.9393,-116.5527,CA,56791,2018
50.4,Wind,44.4328,-96.4779,SD,56792,2018
99.0,Wind,43.7542,-94.9497,MN,56793,2018
49.5,Wind,44.1238,-96.0784,MN,56794,2018
201.6,Wind,27.0702,-97.5077,TX,56795,2018
50.4,Wind,39.7513,-79.7271,PA,56796,2018
300.0,Wind,43.4839,-92.6131,IA,56797,2018
295.0,Natural Gas,41.553227,-72.596867,CT,56798,2018
190.4,Natural Gas,30.159131,-81.518415,FL,56799,2018
1.8,Wind,42.261111,-70.85638900000001,MA,56800,2018
108.0,Natural Gas,36.6514,-120.5833,CA,56803,2018
123.0,Wind,35.535,-99.3828,OK,56804,2018
100.5,Wind,42.451481,-89.878428,IL,56805,2018
178.5,Natural Gas,29.751645,-94.92312,TX,56806,2018
145.0,Natural Gas,37.695555999999996,-78.285278,VA,56807,2018
668.0,Coal,36.916389,-82.33805500000001,VA,56808,2018
150.0,Wind,42.1622,-94.93,IA,56809,2018
174.8,Wind,41.4236,-94.665,IA,56810,2018
153.0,Wind,41.4517,-95.2383,IA,56811,2018
140.0,Solar,32.922294,-112.95593999999998,AZ,56812,2018
0.5,Solar,36.809841,-119.741665,CA,56813,2018
0.5,Solar,34.040278,-118.14805600000001,CA,56814,2018
1.9,Solar,39.836789,-104.697149,CO,56815,2018
99.0,Wind,38.503167,-101.161472,KS,56818,2018
50.0,Wind,37.369167,-98.460278,KS,56819,2018
165.6,Wind,32.7683,-99.4228,TX,56823,2018
4.2,Wind,44.3236,-95.8222,MN,56824,2018
4.2,Wind,44.3211,-95.7942,MN,56825,2018
4.2,Wind,44.3361,-95.8242,MN,56826,2018
2.1,Wind,44.3303,-95.8344,MN,56827,2018
2.1,Wind,44.3308,-95.8297,MN,56828,2018
66.0,Wind,45.3853,-70.5258,ME,56829,2018
99.0,Wind,43.397778,-92.473611,IA,56831,2018
16.0,Other,33.0139,-115.5439,CA,56832,2018
7.5,Other,48.2139,-104.3975,MT,56833,2018
10.0,Wind,35.3503,-101.54,TX,56834,2018
10.0,Wind,35.8119,-101.9789,TX,56835,2018
10.0,Wind,35.8081,-101.9986,TX,56836,2018
10.0,Wind,35.9614,-101.8033,TX,56837,2018
10.0,Wind,36.0075,-101.8614,TX,56838,2018
10.0,Wind,36.0264,-101.9,TX,56839,2018
2.1,Wind,44.3253,-95.8142,MN,56840,2018
99.0,Wind,43.0181,-105.835278,WY,56841,2018
99.0,Wind,43.0572,-105.8543,WY,56842,2018
99.0,Wind,41.9203,-106.3758,WY,56843,2018
215.0,Natural Gas,38.5686,-76.8919,MD,56846,2018
43.0,Other,41.664376000000004,-71.92418,CT,56847,2018
67.0,Other,38.596657,-82.828642,OH,56848,2018
1.6,Other,40.1108,-75.9547,PA,56850,2018
1.6,Other,42.7814,-85.6728,MI,56851,2018
1.6,Other,43.8983,-83.9494,MI,56852,2018
1.6,Other,40.55,-112.0631,UT,56853,2018
97.0,Wind,45.675804,-120.31832,OR,56854,2018
103.0,Wind,45.7167,-120.2008,OR,56855,2018
100.5,Wind,40.3692,-89.4022,IL,56856,2018
215.0,Wind,44.975833,-73.929722,NY,56857,2018
100.7,Wind,47.1356,-120.6872,WA,56858,2018
21.0,Wind,43.0475,-94.9228,IA,56859,2018
14.7,Wind,42.0822,-94.365,IA,56860,2018
0.3,Solar,34.5644,-117.6933,CA,56862,2018
1.4,Other,39.8908,-83.0272,OH,56863,2018
1.6,Other,29.3467,-98.6536,TX,56864,2018
1.4,Other,41.5283,-83.0353,OH,56865,2018
1.4,Other,40.9975,-80.5208,OH,56868,2018
1.4,Other,41.3006,-82.1803,OH,56869,2018
1.0,Other,32.4522,-84.3872,GA,56870,2018
1.4,Other,42.4803,-87.8861,IL,56871,2018
35.0,Hydroelectric,38.791431,-84.17298199999999,KY,56872,2018
0.9,Other,39.8639,-75.8428,PA,56873,2018
150.0,Wind,38.1711,-121.8461,CA,56874,2018
1.0,Solar,38.44979,-121.16469,CA,56875,2018
100.5,Wind,43.8006,-92.6822,MN,56876,2018
1.6,Solar,40.573708,-74.394414,NJ,56877,2018
106.0,Wind,40.7178,-87.2631,IN,56878,2018
49.7,Wind,37.3764,-98.4583,KS,56879,2018
7.5,Other,48.2142,-104.3975,MT,56880,2018
0.2,Solar,39.9894,-75.04,NJ,56511,2018
1.6,Other,39.4494,-75.0928,NJ,56884,2018
1.6,Other,40.1356,-77.5072,PA,56887,2018
0.5,Solar,40.788957,-75.10696999999999,NJ,56888,2018
1.7,Solar,40.727385999999996,-74.3783,NJ,56889,2018
1.6,Other,41.7792,-76.6258,PA,56890,2018
1.6,Other,44.312222,-72.711389,VT,56891,2018
1.2,Hydroelectric,44.018333,-111.583611,ID,56893,2018
1.1,Other,38.384167,-77.41305600000001,VA,56894,2018
1.9,Other,37.5,-122.4,CA,56895,2018
1.0,Other,38.552371,-92.04493000000001,MO,56896,2018
1.9,Other,38.003928,-121.934491,CA,56897,2018
4.6,Other,34.431664000000005,-118.64285500000001,CA,56898,2018
1.5,Other,36.9708,-112.5264,AZ,56899,2018
0.5,Solar,39.3639,-74.4408,NJ,56900,2018
97.5,Wind,44.8216,-73.6509,NY,56901,2018
126.0,Wind,42.6697,-78.2278,NY,56902,2018
106.5,Wind,44.8917,-74.0299,NY,56904,2018
114.0,Wind,36.4964,-101.3917,TX,56905,2018
67.7,Natural Gas,46.104713000000004,-112.876605,MT,56908,2018
0.3,Solar,36.7839,-119.7094,CA,56909,2018
5.5,Other,40.669608000000004,-76.380716,PA,56911,2018
40.5,Wind,48.6292,-98.3164,ND,56912,2018
59.0,Natural Gas,33.3594,-117.1114,CA,56914,2018
0.5,Solar,35.8136,-78.7503,NC,56915,2018
101.0,Solar,32.671099,-115.58726499999999,CA,56917,2018
148.5,Wind,47.1294,-97.8853,ND,56919,2018
142.5,Wind,32.100823,-101.451385,TX,56920,2018
115.5,Wind,31.9361,-101.2983,TX,56921,2018
0.5,Solar,39.522904,-107.81341,CO,56922,2018
150.0,Wind,43.2125,-93.8311,IA,56923,2018
150.0,Wind,42.1044,-93.2722,IA,56924,2018
200.0,Wind,43.273731,-93.800002,IA,56925,2018
4.5,Natural Gas,41.1589,-73.2572,CT,56928,2018
25.0,Solar,27.3232,-81.8019,FL,56929,2018
10.0,Solar,28.4586,-80.6811,FL,56930,2018
1.0,Other,46.7331,-117.1583,WA,56932,2018
9.9,Wind,45.6758,-119.9375,OR,56933,2018
10.5,Wind,42.8444,-115.0369,ID,56934,2018
18.9,Wind,42.8744,-115.0172,ID,56935,2018
2.4,Hydroelectric,43.308505,-73.636584,NY,56936,2018
1.5,Other,42.51846,-89.0287,WI,56937,2018
1.2,Solar,34.2867,-77.9814,NC,56938,2018
21.0,Solar,33.5917,-114.7444,CA,56939,2018
235.0,Natural Gas,41.4122,-74.4378,NY,56940,2018
99.0,Wind,41.2269,-88.6836,IL,56941,2018
99.0,Wind,43.6161,-88.4969,WI,56942,2018
10.0,Solar,35.7881,-114.9933,NV,56944,2018
100.0,Wind,34.466667,-105.9625,NM,56945,2018
18.9,Wind,36.7767,-99.6353,OK,56946,2018
81.0,Wind,42.6978,-97.6189,NE,56947,2018
60.5,Natural Gas,32.917398999999996,-111.503327,AZ,56948,2018
1.6,Other,34.8008,-82.1847,SC,56951,2018
72.0,Wind,45.6533,-119.9914,OR,56952,2018
112.0,Wind,42.7794,-78.4269,NY,56953,2018
2.3,Other,35.3017,-81.2092,NC,56954,2018
180.0,Wind,32.929014,-101.57861700000001,TX,56956,2018
1.6,Other,40.275,-75.8167,PA,56957,2018
1.6,Other,43.82,-75.9175,NY,56958,2018
58.8,Wind,32.1217,-101.3853,TX,56959,2018
29.4,Wind,41.139722,-104.997778,WY,56960,2018
36.0,Other,31.995,-102.828333,TX,56961,2018
60.0,Wind,31.995,-102.828333,TX,56961,2018
1.6,Other,35.769281,-80.826001,NC,56962,2018
225.3,Natural Gas,39.8414,-75.2214,NJ,56963,2018
64.0,Natural Gas,40.652834000000006,-74.09155,NJ,56964,2018
1.0,Solar,35.9222,-77.6731,NC,56966,2018
5.0,Wind,45.7017,-119.4222,OR,56967,2018
1.7,Wind,45.655,-119.4647,OR,56968,2018
10.0,Wind,45.7286,-119.4181,OR,56969,2018
10.0,Wind,45.6447,-119.4533,OR,56970,2018
9.9,Wind,45.7122,-119.4044,OR,56971,2018
8.3,Wind,45.6542,-119.4869,OR,56972,2018
9.9,Wind,45.6447,-119.4767,OR,56973,2018
3.3,Wind,45.6531,-119.4625,OR,56974,2018
6.6,Wind,45.6967,-119.4097,OR,56975,2018
0.4,Hydroelectric,41.4614,-90.5803,IL,56978,2018
199.5,Wind,31.9925,-101.1167,TX,56979,2018
52.5,Wind,40.0311,-78.8153,PA,56980,2018
249.0,Wind,32.5886,-100.6728,TX,56981,2018
9.9,Other,32.5886,-100.6728,TX,56981,2018
21.3,Other,40.9961,-118.1414,NV,56982,2018
180.0,Wind,27.9386,-97.4586,TX,56983,2018
197.0,Wind,32.4969,-100.5797,TX,56984,2018
9.9,Other,32.4969,-100.5797,TX,56984,2018
148.5,Wind,38.892653,-98.168876,KS,56985,2018
1.6,Other,44.6917,-73.5944,NY,56986,2018
1.6,Other,42.2853,-78.0061,NY,56987,2018
57.0,Wind,45.4822,-67.9944,ME,56989,2018
60.0,Wind,45.34598,-68.3802,ME,56990,2018
25.5,Wind,45.614979999999996,-67.971,ME,56991,2018
3.0,Solar,40.1483,-74.7772,PA,56993,2018
100.5,Wind,43.7189,-92.705,MN,56994,2018
1.1,Other,33.453610999999995,-79.31611099999999,SC,56995,2018
0.5,Solar,33.985244,-117.700826,CA,56996,2018
7.5,Hydroelectric,43.595,-115.9233,ID,56997,2018
40.0,Natural Gas,38.320833,-104.52639,CO,56998,2018
49.9,Natural Gas,32.796106,-116.972073,CA,57001,2018
148.0,Wind,46.058056,-68.147222,ME,57002,2018
1.6,Other,43.0142,-74.4739,NY,57003,2018
1.0,Solar,33.8672,-117.23,CA,57004,2018
1.0,Solar,38.400079999999996,-121.96366,CA,57005,2018
1.0,Solar,38.674894,-121.71336200000002,CA,57006,2018
1.0,Solar,33.567268,-114.917979,CA,57007,2018
1.0,Solar,34.2089,-119.13,CA,57008,2018
1.0,Solar,34.094695,-117.26683100000001,CA,57009,2018
1.0,Solar,38.232108000000004,-122.092706,CA,57010,2018
1.0,Solar,33.565329,-114.90362900000001,CA,57011,2018
1.0,Solar,34.5975,-117.2,CA,57012,2018
0.8,Other,40.2058,-80.2611,PA,57014,2018
0.8,Other,45.5739,-120.2969,OR,57015,2018
1.6,Other,44.7014,-69.8319,ME,57016,2018
0.8,Other,44.8158,-94.2489,MN,57017,2018
0.8,Other,37.519714,-76.62450600000001,VA,57018,2018
0.8,Other,45.1672,-123.2511,OR,57019,2018
1.6,Other,32.724553,-97.537118,TX,57020,2018
1.6,Other,43.0336,-75.7028,NY,57021,2018
3.3,Other,38.2747,-77.3081,VA,57022,2018
0.8,Other,39.174577,-95.731126,KS,57023,2018
1.6,Other,43.9906,-84.8003,MI,57024,2018
0.8,Other,36.140848999999996,-94.259713,AR,57025,2018
0.8,Other,32.0303,-81.2722,GA,57026,2018
50.0,Natural Gas,33.858056,-117.861667,CA,57027,2018
187.0,Natural Gas,43.904444,-116.819722,ID,57028,2018
184.0,Natural Gas,35.170547,-81.416648,NC,57029,2018
1.8,Other,34.8986,-81.7397,SC,57030,2018
49.5,Wind,47.3272,-97.8975,ND,57031,2018
48.0,Wind,47.1244,-97.8961,ND,57032,2018
40.5,Wind,48.6303,-98.3169,ND,57033,2018
2.0,Other,45.1272,-95.025,MN,57034,2018
2.0,Other,45.105,-95.0844,MN,57035,2018
48.8,Natural Gas,61.16741700000001,-149.905304,AK,57036,2018
235.5,Natural Gas,32.654722,-88.762222,MS,57037,2018
36.8,Wind,46.98,-101.554722,ND,57038,2018
28.5,Wind,41.7244,-105.9906,WY,57039,2018
99.0,Wind,41.675052,-106.011124,WY,57040,2018
2.0,Solar,38.4106,-121.9264,CA,57041,2018
1.4,Natural Gas,37.658889,-122.059444,CA,57042,2018
0.2,Natural Gas,37.723889,-122.4775,CA,57043,2018
100.5,Wind,41.7619,-76.8553,PA,57044,2018
25.0,Wind,44.477778,-99.133889,SD,57045,2018
0.8,Other,44.477778,-99.133889,SD,57045,2018
71.4,Coal,41.416441999999996,-97.286328,NE,57046,2018
201.0,Wind,43.7036,-95.7131,MN,57047,2018
106.5,Wind,48.51,-112.1097,MT,57049,2018
103.5,Wind,48.5333,-112.1847,MT,57050,2018
0.5,Other,67.570931,-162.965728,AK,57051,2018
0.4,Other,63.695267,-170.475661,AK,57052,2018
0.8,Other,62.6833,-164.6544,AK,57053,2018
0.2,Other,61.526858,-160.348128,AK,57054,2018
0.5,Other,63.521046999999996,-162.28632199999998,AK,57055,2018
0.4,Other,61.843036,-165.58149699999998,AK,57056,2018
0.4,Other,59.747436,-161.91064699999998,AK,57057,2018
0.5,Other,61.93645600000001,-162.880706,AK,57058,2018
0.2,Other,64.932089,-161.167103,AK,57059,2018
0.2,Other,64.616558,-162.26371699999999,AK,57060,2018
0.7,Other,63.4775,-162.0383,AK,57061,2018
0.3,Other,63.777058,-171.712439,AK,57062,2018
0.2,Other,66.888114,-157.140206,AK,57063,2018
0.3,Other,63.03215,-163.553106,AK,57064,2018
0.2,Other,67.726644,-164.538447,AK,57065,2018
0.8,Other,60.8731,-162.5197,AK,57066,2018
0.4,Other,60.530142000000005,-165.108575,AK,57067,2018
60.5,Other,41.554444000000004,-72.576666,CT,57068,2018
4.5,Hydroelectric,44.9156,-93.1994,MN,57069,2018
60.5,Other,41.2108,-73.1075,CT,57070,2018
1.6,Other,33.191854,-97.0761,TX,57071,2018
78.0,Other,38.6972,-90.1283,IL,57072,2018
133.4,Solar,35.556111,-115.46861100000001,CA,57073,2018
133.0,Solar,35.533056,-115.4525,CA,57074,2018
133.4,Solar,35.580833,-115.4825,CA,57075,2018
1.8,Other,32.4119,-84.9761,GA,57076,2018
15.0,Wind,42.8072,-78.8617,NY,57078,2018
203.5,Wind,38.53569,-112.935,UT,57079,2018
40.0,Wind,44.675979999999996,-72.1013,VT,57080,2018
2.3,Solar,39.4636,-75.0667,NJ,57081,2018
21.0,Wind,20.79467,-156.536,HI,57082,2018
10.0,Other,20.79467,-156.536,HI,57082,2018
34.5,Wind,44.723056,-68.2425,ME,57083,2018
14.3,Hydroelectric,58.2325,-134.0533,AK,57085,2018
30.0,Wind,21.680970000000002,-157.975,HI,57087,2018
99.0,Wind,43.01455,-105.999,WY,57090,2018
42.0,Wind,41.12968,-105.024,WY,57091,2018
17.0,Wind,42.884703,-106.221442,WY,57093,2018
300.0,Wind,40.9969,-88.49,IL,57094,2018
201.0,Wind,27.1197,-97.5499,TX,57095,2018
98.7,Wind,45.51,-120.48,OR,57096,2018
149.0,Wind,48.4968,-99.9513,ND,57097,2018
63.0,Wind,34.6596,-110.2842,AZ,57098,2018
64.0,Other,47.266069,-122.428288,WA,57099,2018
1.1,Other,34.9537,-120.4142,CA,57100,2018
1.4,Other,34.9494,-120.3803,CA,57101,2018
1.1,Other,33.9716,-118.0481,CA,57102,2018
6.3,Natural Gas,42.561007000000004,-71.848805,MA,57103,2018
1.5,Wind,35.17,-103.74,NM,57106,2018
102.0,Wind,38.585229999999996,-112.931,UT,57107,2018
99.0,Wind,34.8217,-98.4525,OK,57108,2018
199.7,Wind,40.6275,-86.935,IN,57109,2018
102.0,Wind,41.1508,-88.6233,IL,57110,2018
100.0,Wind,43.3456,-95.3233,IA,57111,2018
99.0,Wind,40.6431,-87.0242,IN,57112,2018
200.0,Wind,41.1406,-88.53,IL,57113,2018
103.5,Wind,40.5986,-87.0194,IN,57115,2018
98.0,Wind,42.673333,-90.265277,WI,57116,2018
12.5,Wind,37.5499,-99.3444,KS,57118,2018
23.4,Other,44.7956,-93.5386,MN,57119,2018
49.5,Wind,47.1333,-100.7011,ND,57120,2018
120.0,Wind,47.292437,-97.931692,ND,57121,2018
13.5,Natural Gas,33.6481,-117.8467,CA,57122,2018
1.6,Other,30.227953000000003,-82.040881,FL,57123,2018
21.0,Wind,42.825278000000004,-115.010833,ID,57124,2018
22.5,Wind,42.811944,-115.04888899999999,ID,57125,2018
21.0,Wind,42.770833,-114.988611,ID,57126,2018
1.6,Other,29.122882,-82.055452,FL,57128,2018
4.5,Wind,44.4967,-69.35,ME,57130,2018
60.0,Wind,44.19,-85.2983,MI,57131,2018
1.9,Other,39.0728,-121.3992,CA,57133,2018
4.5,Other,40.9925,-102.85305600000001,CO,57134,2018
240.0,Wind,41.599167,-89.45611099999999,IL,57135,2018
16.8,Wind,42.8925,-115.0164,ID,57136,2018
20.8,Other,33.283333,-81.666666,SC,57138,2018
62.5,Wind,40.3042,-78.6908,PA,57139,2018
1.9,Solar,40.591099,-105.145904,CO,57141,2018
100.5,Wind,38.0878,-80.4925,WV,57151,2018
98.9,Wind,45.8131,-120.3475,WA,57152,2018
150.0,Wind,31.085434999999997,-100.67882,TX,57153,2018
18.1,Other,32.906569,-115.513747,CA,57154,2018
120.0,Wind,33.06797,-98.337652,TX,57156,2018
262.2,Wind,45.7269,-120.8339,WA,57159,2018
4.3,Hydroelectric,35.757401,-91.636887,AR,57160,2018
3.5,Hydroelectric,35.744036,-91.76541800000001,AR,57161,2018
4.3,Hydroelectric,35.84361,-91.850521,AR,57162,2018
4.6,Other,34.1511,-118.7236,CA,57163,2018
1.6,Other,33.031110999999996,-96.957222,TX,57165,2018
1.6,Other,39.493315,-119.620304,NV,57166,2018
1.6,Other,29.7372,-98.0228,TX,57167,2018
0.8,Other,26.155832999999998,-81.658055,FL,57168,2018
0.8,Other,36.193611,-80.040555,NC,57169,2018
0.8,Other,39.912438,-82.24499200000001,OH,57170,2018
19.5,Wind,46.245556,-103.767222,ND,57171,2018
5.3,Other,46.8214,-101.7564,ND,57172,2018
0.6,Other,41.6292,-84.6694,OH,57173,2018
71.0,Wind,40.756944,-102.743055,CO,57174,2018
2.0,Wind,38.782931,-75.16490300000001,DE,57176,2018
98.7,Wind,40.6778,-87.0328,IN,57177,2018
4.0,Natural Gas,41.7614,-72.6686,CT,57179,2018
3.2,Wind,39.959167,-76.455555,PA,57182,2018
1.6,Other,40.667778000000006,-75.232222,PA,57183,2018
0.5,Hydroelectric,44.8803,-68.6647,ME,57184,2018
1.6,Other,42.1989,-79.3186,NY,57186,2018
4.5,Wind,57.7869,-152.4406,AK,57187,2018
90.0,Wind,46.9547,-120.1819,WA,57188,2018
150.0,Wind,39.981389,-94.518056,MO,57189,2018
1.9,Hydroelectric,45.7736,-87.9894,WI,57190,2018
9.0,Solar,41.6758,-87.6514,IL,57191,2018
150.0,Wind,39.104167,-114.492222,NV,57192,2018
99.0,Wind,45.215,-97.9056,SD,57194,2018
342.7,Wind,46.524167,-117.821666,WA,57195,2018
1.8,Other,35.97,-79.96,NC,57196,2018
13.9,Solar,29.304177000000003,-98.400339,TX,57197,2018
201.3,Wind,43.724596000000005,-93.450429,MN,57198,2018
162.0,Wind,43.563889,-89.14805600000001,WI,57199,2018
1.0,Solar,35.2536,-81.5956,NC,57200,2018
36.8,Wind,38.163581,-121.79661000000002,CA,57201,2018
15.0,Solar,30.320748,-81.956377,FL,57202,2018
10.0,Solar,40.8795,-83.317072,OH,57203,2018
2.2,Solar,40.860628999999996,-74.822935,NJ,57204,2018
8.0,Solar,35.7814,-114.9933,NV,57205,2018
50.0,Natural Gas,60.499444,-150.997222,AK,57206,2018
1.2,Other,44.8244,-93.1139,MN,57207,2018
2.0,Other,44.8289,-93.1167,MN,57208,2018
248.3,Wind,40.9475,-103.783889,CO,57210,2018
124.5,Wind,43.467057000000004,-111.836381,ID,57211,2018
200.1,Wind,27.9958,-97.2967,TX,57212,2018
11.8,Other,39.2944,-118.5725,NV,57213,2018
0.9,Wind,42.7317,-92.4711,IA,6554,2018
1.0,Solar,40.760545,-75.238452,PA,57216,2018
0.5,Solar,34.094279,-117.40011299999999,CA,57217,2018
0.5,Solar,34.086276,-117.230571,CA,57219,2018
0.5,Solar,34.041389,-117.57305500000001,CA,57220,2018
0.5,Solar,34.086110999999995,-117.2275,CA,57221,2018
0.5,Solar,34.041944,-117.565,CA,57222,2018
0.5,Solar,34.042778000000006,-117.571666,CA,57223,2018
0.5,Solar,34.075,-117.516944,CA,57224,2018
0.5,Solar,34.075833,-117.24138799999999,CA,57225,2018
0.5,Solar,34.042221999999995,-117.56166599999999,CA,57226,2018
0.5,Solar,34.083498999999996,-117.23557,CA,57227,2018
0.5,Solar,34.079167,-117.51666599999999,CA,57229,2018
0.5,Solar,34.085556,-117.23361100000001,CA,57230,2018
0.5,Solar,34.072778,-117.50333300000001,CA,57231,2018
0.5,Solar,34.083333,-117.51638799999999,CA,57232,2018
0.5,Solar,34.080833,-117.52027700000001,CA,57236,2018
0.5,Solar,34.08,-117.2114,CA,57237,2018
40.0,Wind,39.254444,-79.46722199999999,MD,57239,2018
10.0,Wind,39.287222,-79.434444,MD,57240,2018
116.1,Other,29.7675,-82.396388,FL,57241,2018
30.6,Solar,36.468078000000006,-104.63565899999999,NM,57243,2018
51.0,Wind,39.3383,-102.3533,CO,57244,2018
0.5,Solar,34.131214,-117.425324,CA,57245,2018
0.5,Solar,34.131111,-117.42166599999999,CA,57246,2018
0.5,Solar,34.094167,-117.274166,CA,57247,2018
2.1,Wind,43.6825,-94.5892,MN,57248,2018
1.6,Other,41.3362,-82.602,OH,57249,2018
0.8,Other,41.622942,-85.975161,IN,57250,2018
10.5,Wind,43.3839,-94.1475,IA,57251,2018
10.5,Wind,43.445,-94.980278,IA,57252,2018
1.5,Wind,41.6647,-70.5942,MA,57253,2018
1.0,Solar,34.48017,-117.257938,CA,57254,2018
10.1,Solar,40.860141999999996,-75.85220600000001,PA,57256,2018
1.0,Wind,43.385346999999996,-94.815655,IA,57257,2018
0.7,Wind,34.36,-103.0667,NM,57258,2018
2.5,Wind,33.5697,-101.7653,TX,57259,2018
150.0,Wind,27.576110999999997,-98.90527800000001,TX,57260,2018
130.0,Wind,35.855556,-98.968333,OK,57261,2018
79.9,Wind,41.880278000000004,-98.023889,NE,57262,2018
10.0,Wind,35.964271999999994,-101.540238,TX,57263,2018
10.0,Wind,35.924858,-101.541363,TX,57264,2018
1.0,Solar,42.300802000000004,-71.04717099999999,MA,57265,2018
207.0,Natural Gas,38.016944,-121.765,CA,57267,2018
38.0,Wind,40.522846,-78.47692099999999,PA,57268,2018
1.0,Solar,42.781056,-71.092562,MA,57269,2018
1.0,Solar,42.105237,-71.702979,MA,57270,2018
20.0,Wind,45.8033,-95.8844,MN,57274,2018
125.0,Solar,38.238889,-117.36361000000001,NV,57275,2018
40.0,Wind,42.698333,-97.58,NE,57278,2018
1.0,Solar,39.9647,-75.6578,PA,57280,2018
5.0,Other,43.76,-94.7514,MN,57281,2018
150.0,Wind,35.033725,-118.353422,CA,57282,2018
60.0,Wind,40.0011,-95.9289,NE,57283,2018
200.0,Wind,40.888611,-88.997222,IL,57284,2018
50.0,Wind,40.729207,-78.28735,PA,57285,2018
101.2,Wind,36.333803,-99.480144,OK,57286,2018
74.0,Wind,43.112221999999996,-74.878888,NY,57287,2018
36.0,Wind,43.612221999999996,-94.19194399999999,MN,57289,2018
22.5,Wind,40.9881,-102.8969,CO,57290,2018
150.0,Wind,35.023889000000004,-118.295278,CA,57291,2018
102.0,Wind,35.008611,-118.242222,CA,57293,2018
66.0,Solar,34.7892,-118.5047,CA,57295,2018
2.3,Other,44.461908,-93.156387,MN,57296,2018
1.6,Wind,44.461908,-93.156387,MN,57296,2018
0.3,Other,47.455833,-122.042778,WA,57298,2018
111.0,Wind,42.043611,-106.160278,WY,57299,2018
70.0,Wind,39.4047,-79.29,MD,57300,2018
8.0,Wind,33.8942,-116.5603,CA,57301,2018
6.5,Wind,33.9053,-116.5825,CA,57302,2018
75.0,Wind,32.4375,-100.7444,TX,57303,2018
10.0,Solar,34.550833000000004,-117.435277,CA,57305,2018
8.5,Solar,35.229634999999995,-118.1957,CA,57306,2018
2.2,Solar,34.319722,-118.430833,CA,57308,2018
1.1,Solar,33.7331,-118.27722,CA,57309,2018
1.3,Solar,33.794283,-118.241405,CA,57310,2018
1.0,Solar,34.1283,-118.206903,CA,57311,2018
1.2,Solar,34.0578,-118.229722,CA,57313,2018
1.2,Solar,33.783102,-118.28493,CA,57314,2018
252.0,Wind,39.421787,-103.67814,CO,57315,2018
35.0,Solar,37.694534999999995,-105.927622,CO,57317,2018
20.0,Solar,33.160601,-111.48401100000001,AZ,57318,2018
50.0,Wind,45.9192,-120.3039,WA,57319,2018
151.2,Wind,45.9215,-120.2355,WA,57320,2018
1.2,Solar,36.476667,-80.601111,NC,57321,2018
15.0,Natural Gas,29.838138,-94.900661,TX,57322,2018
7.5,Solar,34.7306,-118.135,CA,57323,2018
20.0,Other,41.7678,-88.8867,IL,57325,2018
217.5,Wind,41.7678,-88.8867,IL,57325,2018
49.5,Wind,35.9454,-101.9005,TX,57326,2018
200.0,Wind,42.9258,-105.7872,WY,57327,2018
1.2,Solar,38.993056,-75.4375,DE,57330,2018
140.0,Solar,35.017717,-117.33914399999999,CA,57331,2018
227.0,Wind,36.035,-98.722222,OK,57332,2018
201.0,Wind,45.651,-120.2598,OR,57333,2018
1.9,Solar,35.2458,-80.9967,NC,57334,2018
1.3,Solar,36.1053,-79.9692,NC,57335,2018
1.0,Solar,35.3261,-80.9967,NC,57336,2018
10.0,Solar,39.183611,-75.50444399999999,DE,57337,2018
20.2,Solar,31.792778000000002,-106.67333300000001,NM,57338,2018
140.0,Solar,36.78005,-120.729752,CA,57340,2018
1.7,Solar,40.494803999999995,-74.399511,NJ,57341,2018
150.0,Wind,40.590833,-89.046666,IL,57342,2018
1.1,Other,42.7167,-114.6167,ID,57343,2018
0.8,Other,42.424937,-114.229225,ID,57344,2018
0.9,Other,43.631944,-112.27972199999999,ID,57345,2018
98.9,Wind,35.4642,-99.8983,OK,57346,2018
102.4,Wind,47.1133,-100.7086,ND,57347,2018
4.3,Natural Gas,36.1039,-115.1794,NV,57348,2018
235.0,Natural Gas,39.187195,-75.49939599999999,DE,57349,2018
1.5,Wind,43.9811,-96.4269,MN,57351,2018
1.0,Solar,40.2314,-74.7539,NJ,57352,2018
14.0,Other,38.160653,-113.19446200000002,UT,57353,2018
4.5,Wind,44.094167,-68.865833,ME,57354,2018
0.3,Other,37.6788,-77.5678,VA,57356,2018
102.4,Wind,35.2689,-107.3828,NM,57357,2018
151.8,Wind,36.276111,-99.490833,OK,57358,2018
6.0,Solar,35.989722,-120.11,CA,57359,2018
20.0,Solar,35.983056,-120.110277,CA,57360,2018
19.0,Solar,35.982778,-120.110277,CA,57361,2018
2.0,Solar,40.152069,-75.865916,PA,57362,2018
