Nameplate,Technology,Latitude,Longitude,State,Plant_ID
0.4,Hydroelectric,42.014467,-71.5444,RI,50177
0.4,Hydroelectric,42.014467,-71.5444,RI,50177
0.4,Hydroelectric,42.014467,-71.5444,RI,50177
0.8,Hydroelectric,36.7817,-78.9236,VA,50178
0.4,Hydroelectric,36.7817,-78.9236,VA,50178
0.4,Hydroelectric,36.7817,-78.9236,VA,50178
2.5,Hydroelectric,41.2792,-122.3292,CA,50179
2.5,Hydroelectric,41.2792,-122.3292,CA,50179
5,Hydroelectric,40.670536,-121.890645,CA,50180
64,Other,33.3602,-88.46,MS,50184
46,Other,33.3602,-88.46,MS,50184
14.6,Other,33.3602,-88.46,MS,50184
4,Other,33.3602,-88.46,MS,50184
7.5,Other,46.954071,-123.761086,WA,50185
7.5,Other,46.954071,-123.761086,WA,50185
8,Other,46.1236,-122.9728,WA,50187
5,Other,46.1236,-122.9728,WA,50187
18,Other,46.1236,-122.9728,WA,50187
31.4,Other,46.1236,-122.9728,WA,50187
38.1,Other,35.212,-77.1144,NC,50188
72,Other,35.8628,-76.7831,NC,50189
7.5,Other,35.8628,-76.7831,NC,50189
42,Other,35.8628,-76.7831,NC,50189
0.6,Hydroelectric,44.8867,-89.6272,WI,50190
0.5,Hydroelectric,44.8867,-89.6272,WI,50190
0.6,Hydroelectric,44.8867,-89.6272,WI,50190
0.5,Hydroelectric,44.8867,-89.6272,WI,50190
1,Hydroelectric,44.8867,-89.6272,WI,50190
0.7,Hydroelectric,44.8867,-89.6272,WI,50190
0.5,Hydroelectric,44.8867,-89.6272,WI,50190
7.5,Other,44.0569,-122.9555,OR,50191
5,Other,44.0569,-122.9555,OR,50191
12.5,Other,44.0569,-122.9555,OR,50191
40,Other,44.0569,-122.9555,OR,50191
68,Other,33.9961,-95.1114,OK,50192
2.8,Natural Gas,33.688721,-117.834793,CA,50200
3.3,Natural Gas,33.688721,-117.834793,CA,50200
20,Other,34.9536,-83.3786,GA,50201
5.8,Natural Gas,43.0647,-78.2972,NY,50203
6.1,Other,37.145556,-107.784722,CO,50205
0.8,Hydroelectric,37.377715,-107.578745,CO,50206
2.5,Hydroelectric,37.377715,-107.578745,CO,50206
2.5,Hydroelectric,37.377715,-107.578745,CO,50206
17.5,Other,44.3274,-71.68,NH,50208
30.1,Other,33.1633,-115.6167,CA,50210
9.5,Other,33.1633,-115.6167,CA,50210
36.5,Other,40.0017,-76.7183,PA,50215
82,Natural Gas,33.816647,-118.244841,CA,50216
82,Natural Gas,33.816647,-118.244841,CA,50216
82,Natural Gas,33.816647,-118.244841,CA,50216
82,Natural Gas,33.816647,-118.244841,CA,50216
38.5,Natural Gas,33.816647,-118.244841,CA,50216
38.5,Natural Gas,33.816647,-118.244841,CA,50216
2.8,Hydroelectric,37.860653,-120.879153,CA,50218
5.3,Hydroelectric,37.830378,-120.806972,CA,50219
1.2,Hydroelectric,41.028893,-121.892351,CA,50223
0.5,Other,34.140501,-119.184529,CA,50224
0.5,Other,34.140501,-119.184529,CA,50224
0.5,Other,34.140501,-119.184529,CA,50224
13.3,Other,43.6556,-70.3347,ME,50225
1.6,Hydroelectric,47.7197,-122.9431,WA,50228
35,Natural Gas,29.6981,-95.2547,TX,50229
2,Other,44.3331,-69.2019,ME,50230
1.2,Other,44.3331,-69.2019,ME,50230
5,Other,45.713079,-121.469178,WA,50231
5,Other,45.713079,-121.469178,WA,50231
1,Hydroelectric,34.124171,-117.805091,CA,50233
0.9,Natural Gas,34.1019,-117.6381,CA,50234
0.9,Natural Gas,34.1019,-117.6381,CA,50234
0.9,Natural Gas,34.1019,-117.6381,CA,50234
30.8,Natural Gas,40.4172,-86.9122,IN,50240
10.6,Natural Gas,40.4172,-86.9122,IN,50240
1.8,Other,40.4172,-86.9122,IN,50240
2.1,Other,31.7697,-106.5014,TX,50241
2.1,Natural Gas,31.7697,-106.5014,TX,50241
186.8,Other,44.5738,-68.8046,ME,50243
7.5,Coal,35.535,-82.8411,NC,50244
7.5,Coal,35.535,-82.8411,NC,50244
7.5,Coal,35.535,-82.8411,NC,50244
7.5,Coal,35.535,-82.8411,NC,50244
10,Coal,35.535,-82.8411,NC,50244
12.5,Coal,35.535,-82.8411,NC,50244
39.6,Other,30.5966,-87.3264,FL,50250
43.2,Other,30.5966,-87.3264,FL,50250
28,Other,45.7956,-87.9556,MI,50251
28,Other,45.7956,-87.9556,MI,50251
0.9,Hydroelectric,45.617996,-94.200786,MN,50252
0.9,Hydroelectric,45.617996,-94.200786,MN,50252
0.9,Hydroelectric,45.617996,-94.200786,MN,50252
0.9,Hydroelectric,45.617996,-94.200786,MN,50252
0.9,Hydroelectric,45.617996,-94.200786,MN,50252
0.9,Hydroelectric,45.617996,-94.200786,MN,50252
0.9,Hydroelectric,45.617996,-94.200786,MN,50252
0.8,Hydroelectric,45.617996,-94.200786,MN,50252
0.8,Hydroelectric,45.617996,-94.200786,MN,50252
0.7,Hydroelectric,45.617996,-94.200786,MN,50252
0.7,Hydroelectric,45.617996,-94.200786,MN,50252
28.3,Other,36.4769,-77.6414,NC,50254
2,Other,42.2917,-83.2119,MI,50260
2,Other,42.2917,-83.2119,MI,50260
0.5,Other,42.2917,-83.2119,MI,50260
0.5,Other,42.2917,-83.2119,MI,50260
4,Hydroelectric,39.463569,-119.065227,NV,50261
1.4,Hydroelectric,39.067347,-108.592791,CO,50267
3,Hydroelectric,44.705167,-75.007933,NY,50268
3,Hydroelectric,44.714518,-74.996581,NY,50269
39.5,Natural Gas,34.464819,-120.044365,CA,50270
9.8,Natural Gas,34.464819,-120.044365,CA,50270
9.4,Other,42.0906,-72.5917,MA,50273
15.9,Other,42.908412,-112.52944,ID,50274
13,Natural Gas,37.3389,-77.2806,VA,50275
5.9,Wind,33.9131,-116.5631,CA,50276
9.7,Hydroelectric,43.994729,-70.061921,ME,50278
9.7,Hydroelectric,43.994729,-70.061921,ME,50278
23.2,Other,41.485,-75.5406,PA,50279
4.6,Other,41.485,-75.5406,PA,50279
4.6,Other,41.485,-75.5406,PA,50279
60.5,Natural Gas,41.485,-75.5406,PA,50279
10.5,Hydroelectric,43.1033,-73.5369,NY,50280
31,Wind,33.926111,-116.615,CA,50281
35,Coal,39.4736,-79.0569,MD,50282
30,Coal,39.4736,-79.0569,MD,50282
0.6,Hydroelectric,43.374292,-72.347603,NH,50285
0.6,Hydroelectric,43.374292,-72.347603,NH,50285
64.5,Other,41.8022,-70.7875,MA,50290
34,Other,41.8022,-70.7875,MA,50290
33.7,Natural Gas,40.7469,-73.4994,NY,50292
33.7,Natural Gas,40.7469,-73.4994,NY,50292
16.2,Natural Gas,40.7469,-73.4994,NY,50292
0.4,Other,40.7469,-73.4994,NY,50292
60,Natural Gas,40.7469,-73.4994,NY,50292
60,Natural Gas,40.7469,-73.4994,NY,50292
36,Natural Gas,40.7469,-73.4994,NY,50292
29.1,Other,39.1062,-122.1096,CA,50293
50,Other,35.0471,-88.2661,TN,50296
22.5,Other,35.0471,-88.2661,TN,50296
49.5,Natural Gas,37.732533,-121.116006,CA,50299
20,Other,34.059444,-117.774167,CA,50300
46,Natural Gas,34.059444,-117.774167,CA,50300
51,Other,29.723185,-95.128856,TX,50304
51,Other,29.723185,-95.128856,TX,50304
75,Other,29.723185,-95.128856,TX,50304
75,Other,29.723185,-95.128856,TX,50304
3.2,Other,45.069929,-83.408182,MI,50305
12,Other,45.069929,-83.408182,MI,50305
10,Other,45.069929,-83.408182,MI,50305
11,Other,45.069929,-83.408182,MI,50305
11,Other,45.069929,-83.408182,MI,50305
7.5,Natural Gas,35.2089,-97.4424,OK,50307
2.5,Natural Gas,35.2089,-97.4424,OK,50307
2.5,Natural Gas,35.2089,-97.4424,OK,50307
4.3,Natural Gas,35.2089,-97.4424,OK,50307
1.8,Other,35.2089,-97.4424,OK,50307
5,Coal,64.825601,-147.648627,AK,50308
5,Coal,64.825601,-147.648627,AK,50308
5,Coal,64.825601,-147.648627,AK,50308
5,Coal,64.825601,-147.648627,AK,50308
1.1,Natural Gas,30.4736,-87.2361,FL,50310
1.3,Natural Gas,30.4736,-87.2361,FL,50310
1.1,Natural Gas,30.4736,-87.2361,FL,50310
1.3,Natural Gas,30.4736,-87.2361,FL,50310
1.1,Natural Gas,30.4736,-87.2361,FL,50310
1.3,Natural Gas,30.4736,-87.2361,FL,50310
1.3,Natural Gas,30.4736,-87.2361,FL,50310
1.3,Natural Gas,30.4736,-87.2361,FL,50310
1.3,Natural Gas,30.4736,-87.2361,FL,50310
1.3,Natural Gas,30.4736,-87.2361,FL,50310
1.3,Natural Gas,30.4736,-87.2361,FL,50310
0.6,Hydroelectric,40.883345,-74.22999,NJ,50311
0.6,Hydroelectric,40.883345,-74.22999,NJ,50311
0.6,Hydroelectric,40.883345,-74.22999,NJ,50311
0.6,Hydroelectric,40.883345,-74.22999,NJ,50311
2.7,Hydroelectric,43.130362,-71.453632,NH,50312
1,Hydroelectric,44.9318,-74.1125,NY,50315
0.6,Hydroelectric,44.9318,-74.1125,NY,50315
2,Natural Gas,40.846525,-84.933264,IN,50316
2.8,Natural Gas,42.68367,-83.11434,MI,50318
2.1,Hydroelectric,37.056803,-119.899706,CA,50322
0.3,Hydroelectric,42.636558,-114.557764,ID,50323
0.3,Hydroelectric,42.636558,-114.557764,ID,50323
0.3,Hydroelectric,42.636558,-114.557764,ID,50323
0.3,Hydroelectric,42.636558,-114.557764,ID,50323
0.7,Hydroelectric,43.59,-71.73295,NH,50324
0.7,Hydroelectric,43.59,-71.73295,NH,50324
4,Natural Gas,41.800909,-88.197156,IL,50326
0.7,Natural Gas,41.800909,-88.197156,IL,50326
0.8,Hydroelectric,44.5119,-92.9394,MN,50328
0.8,Hydroelectric,44.5119,-92.9394,MN,50328
0.9,Hydroelectric,44.5119,-92.9394,MN,50328
2.3,Other,47.661111,-122.446389,WA,50329
2.3,Other,47.661111,-122.446389,WA,50329
0.5,Other,21.9178,-159.6294,HI,50333
0.5,Other,21.9178,-159.6294,HI,50333
1.2,Hydroelectric,21.9178,-159.6294,HI,50333
0.5,Natural Gas,41.8244,-88.3331,IL,50337
0.5,Natural Gas,41.8244,-88.3331,IL,50337
0.3,Natural Gas,41.8244,-88.3331,IL,50337
0.5,Natural Gas,41.8244,-88.3331,IL,50337
10,Other,30.226977,-91.055114,LA,50341
2,Other,30.226977,-91.055114,LA,50341
2,Other,30.226977,-91.055114,LA,50341
14.5,Hydroelectric,39.869284,-121.631865,CA,50350
4.3,Hydroelectric,43.27456,-71.604027,NH,50351
4,Hydroelectric,35.798576,-120.883331,CA,50352
0.4,Hydroelectric,35.798576,-120.883331,CA,50352
4.6,Hydroelectric,43.285761,-71.594962,NH,50353
0.8,Hydroelectric,43.1853,-75.0169,NY,50354
0.8,Hydroelectric,43.1853,-75.0169,NY,50354
0.1,Hydroelectric,43.1853,-75.0169,NY,50354
12.5,Other,33.568164,-86.79873,AL,50359
12.5,Other,33.568164,-86.79873,AL,50359
1.8,Hydroelectric,43.771896,-117.155023,OR,50360
4.3,Hydroelectric,43.641603,-117.24374,OR,50361
7,Hydroelectric,43.642023,-117.232674,OR,50362
21,Other,32.903826,-115.511949,CA,50363
1.6,Other,41.8069,-71.53,RI,50365
1.6,Other,41.8069,-71.53,RI,50365
1.6,Other,41.8069,-71.53,RI,50365
1.6,Other,41.8069,-71.53,RI,50365
3,Natural Gas,41.7094,-86.2367,IN,50366
1.7,Natural Gas,41.7094,-86.2367,IN,50366
1,Other,41.7094,-86.2367,IN,50366
1,Other,41.7094,-86.2367,IN,50366
2,Coal,41.7094,-86.2367,IN,50366
5,Coal,41.7094,-86.2367,IN,50366
9.4,Coal,41.7094,-86.2367,IN,50366
1.9,Other,41.7094,-86.2367,IN,50366
1.9,Other,41.7094,-86.2367,IN,50366
1.9,Other,41.7094,-86.2367,IN,50366
15,Natural Gas,42.4428,-76.4764,NY,50368
15,Natural Gas,42.4428,-76.4764,NY,50368
1,Other,42.4428,-76.4764,NY,50368
1,Other,42.4428,-76.4764,NY,50368
1.8,Natural Gas,42.4428,-76.4764,NY,50368
5.7,Natural Gas,42.4428,-76.4764,NY,50368
40.5,Other,28.1663,-82.1388,FL,50371
6.3,Natural Gas,40.2653,-76.8771,PA,50373
6.3,Natural Gas,40.2653,-76.8771,PA,50373
1.2,Hydroelectric,34.2619,-118.6242,CA,50375
2,Hydroelectric,47.6822,-117.3319,WA,50380
2,Hydroelectric,47.6822,-117.3319,WA,50380
2,Hydroelectric,47.6822,-117.3319,WA,50380
5.8,Hydroelectric,47.6822,-117.3319,WA,50380
5.8,Hydroelectric,47.6822,-117.3319,WA,50380
2.2,Hydroelectric,46.088333,-118.254722,WA,50382
2.2,Hydroelectric,43.0168,-71.5679,NH,50384
1.3,Hydroelectric,43.0168,-71.5679,NH,50384
55,Natural Gas,40.7197,-74.13,NJ,50385
55,Natural Gas,40.7197,-74.13,NJ,50385
42,Natural Gas,40.7197,-74.13,NJ,50385
15.3,Wind,35.0522,-118.3581,CA,50386
27.3,Other,38.018056,-122.2344,CA,50388
3.8,Natural Gas,30.477,-91.211,LA,50389
3.8,Natural Gas,30.477,-91.211,LA,50389
1.5,Other,64.67141,-147.075988,AK,50392
1.5,Other,64.67141,-147.075988,AK,50392
1.5,Other,64.67141,-147.075988,AK,50392
1.5,Other,64.67141,-147.075988,AK,50392
2.5,Other,64.67141,-147.075988,AK,50392
2.5,Coal,64.67141,-147.075988,AK,50392
2.5,Coal,64.67141,-147.075988,AK,50392
5,Coal,64.67141,-147.075988,AK,50392
5,Coal,64.67141,-147.075988,AK,50392
10,Coal,64.67141,-147.075988,AK,50392
18.4,Hydroelectric,36.997694,-119.703451,CA,50393
9.8,Hydroelectric,36.997694,-119.703451,CA,50393
2.4,Hydroelectric,36.997694,-119.703451,CA,50393
6.9,Hydroelectric,36.997694,-119.703451,CA,50393
0.8,Hydroelectric,44.3142,-89.8964,WI,50395
0.8,Hydroelectric,44.3142,-89.8964,WI,50395
0.8,Hydroelectric,44.3142,-89.8964,WI,50395
0.6,Hydroelectric,44.3142,-89.8964,WI,50395
0.7,Hydroelectric,44.3142,-89.8964,WI,50395
0.2,Hydroelectric,44.3142,-89.8964,WI,50395
13.1,Other,44.3142,-89.8964,WI,50395
6,Natural Gas,44.3142,-89.8964,WI,50395
16,Natural Gas,44.3142,-89.8964,WI,50395
5,Other,43.0895,-123.4156,OR,50396
5,Other,43.0895,-123.4156,OR,50396
7,Other,43.0895,-123.4156,OR,50396
11.5,Other,43.0895,-123.4156,OR,50396
11.5,Other,43.0895,-123.4156,OR,50396
11.5,Other,43.0895,-123.4156,OR,50396
6,Natural Gas,39.870935,-76.868117,PA,50397
5.1,Natural Gas,39.870935,-76.868117,PA,50397
7.5,Natural Gas,39.870935,-76.868117,PA,50397
45.9,Coal,39.870935,-76.868117,PA,50397
39.1,Other,39.870935,-76.868117,PA,50397
82.8,Other,32.100354,-81.124248,GA,50398
71.2,Natural Gas,32.100354,-81.124248,GA,50398
16.2,Hydroelectric,38.1861,-120.15,CA,50400
15,Other,28.5707,-96.8333,TX,50404
23.8,Other,28.5707,-96.8333,TX,50404
45.9,Other,44.703467,-69.647441,ME,50406
61.2,Other,44.703467,-69.647441,ME,50406
61,Natural Gas,30.736487,-88.051643,AL,50407
35.7,Natural Gas,30.736487,-88.051643,AL,50407
0.4,Hydroelectric,45.1058,-87.6514,WI,50408
0.3,Hydroelectric,45.1058,-87.6514,WI,50408
0.2,Hydroelectric,45.1058,-87.6514,WI,50408
0.4,Hydroelectric,45.1058,-87.6514,WI,50408
0.4,Hydroelectric,45.1058,-87.6514,WI,50408
0.4,Hydroelectric,45.1058,-87.6514,WI,50408
0.4,Hydroelectric,45.1069,-87.6378,MI,50409
0.4,Hydroelectric,45.1069,-87.6378,MI,50409
0.5,Hydroelectric,45.1069,-87.6378,MI,50409
0.5,Hydroelectric,45.1069,-87.6378,MI,50409
67,Natural Gas,39.843743,-75.358801,PA,50410
3.5,Natural Gas,40.73928,-74.187633,NJ,50411
3.5,Natural Gas,40.73928,-74.187633,NJ,50411
3.5,Natural Gas,40.73928,-74.187633,NJ,50411
1.7,Other,44.026072,-92.432313,MN,50413
2.2,Other,44.026072,-92.432313,MN,50413
5.5,Other,44.026072,-92.432313,MN,50413
1.9,Other,44.026072,-92.432313,MN,50413
3.4,Hydroelectric,43.283208,-71.600827,NH,50414
0.3,Hydroelectric,43.98,-75.6131,NY,50416
0.3,Hydroelectric,43.98,-75.6131,NY,50416
0.3,Hydroelectric,43.98,-75.6131,NY,50416
0.3,Hydroelectric,43.98,-75.6131,NY,50416
0.3,Hydroelectric,43.98,-75.6131,NY,50416
0.8,Hydroelectric,46.596413,-120.677489,WA,50421
0.8,Hydroelectric,46.596413,-120.677489,WA,50421
1.7,Hydroelectric,46.692628,-120.737194,WA,50423
10.6,Other,46.734957,-92.162085,MN,50424
0.5,Natural Gas,40.844114,-73.876888,NY,50427
0.5,Natural Gas,40.844114,-73.876888,NY,50427
1.1,Natural Gas,40.844114,-73.876888,NY,50427
1.5,Natural Gas,40.844114,-73.876888,NY,50427
12.5,Natural Gas,42.281167,-83.734617,MI,50431
3.5,Natural Gas,42.281167,-83.734617,MI,50431
12.5,Natural Gas,42.281167,-83.734617,MI,50431
12.5,Natural Gas,42.281167,-83.734617,MI,50431
3.5,Natural Gas,42.281167,-83.734617,MI,50431
1.4,Hydroelectric,42.950642,-85.485944,MI,50433
2.5,Hydroelectric,39.252672,-106.374808,CO,50435
1.6,Hydroelectric,42.909408,-85.49888,MI,50436
1.6,Hydroelectric,42.214264,-83.440692,MI,50437
0.3,Hydroelectric,44.8719,-88.1439,WI,50439
1.7,Hydroelectric,44.8719,-88.1439,WI,50439
0.6,Hydroelectric,43.684857,-70.353152,ME,50447
0.6,Hydroelectric,43.684857,-70.353152,ME,50447
0.6,Hydroelectric,43.684857,-70.353152,ME,50447
0.8,Hydroelectric,43.684857,-70.353152,ME,50447
0.8,Hydroelectric,43.684857,-70.353152,ME,50447
0.8,Hydroelectric,43.684857,-70.353152,ME,50447
0.6,Hydroelectric,43.684857,-70.353152,ME,50447
47.5,Other,43.684857,-70.353152,ME,50447
15,Other,43.684857,-70.353152,ME,50447
0.6,Hydroelectric,43.684857,-70.353152,ME,50447
0.2,Hydroelectric,43.684857,-70.353152,ME,50447
0.2,Hydroelectric,43.684857,-70.353152,ME,50447
0.2,Hydroelectric,43.684857,-70.353152,ME,50447
0.2,Hydroelectric,43.684857,-70.353152,ME,50447
0.5,Hydroelectric,43.684857,-70.353152,ME,50447
0.5,Hydroelectric,43.684857,-70.353152,ME,50447
0.4,Hydroelectric,43.684857,-70.353152,ME,50447
0.4,Hydroelectric,43.684857,-70.353152,ME,50447
0.4,Hydroelectric,43.684857,-70.353152,ME,50447
39.4,Natural Gas,42.6544,-78.0772,NY,50449
17.2,Natural Gas,42.6544,-78.0772,NY,50449
41.2,Natural Gas,43.471745,-76.493474,NY,50450
16.2,Natural Gas,43.471745,-76.493474,NY,50450
40.6,Natural Gas,42.9671,-78.9182,NY,50451
19.3,Natural Gas,42.9671,-78.9182,NY,50451
12.5,Natural Gas,39.175,-84.5042,OH,50456
92,Natural Gas,43.25,-73.8125,NY,50458
55,Natural Gas,43.25,-73.8125,NY,50458
1.5,Hydroelectric,45.637537,-84.481387,MI,50461
53.6,Natural Gas,41.574259,-76.043233,PA,50463
2.6,Natural Gas,41.574259,-76.043233,PA,50463
64,Natural Gas,41.574259,-76.043233,PA,50463
19.2,Natural Gas,34.196,-119.1667,CA,50464
49.5,Natural Gas,34.196,-119.1667,CA,50464
46.6,Other,32.2544,-84.0667,GA,50465
38.5,Other,32.2544,-84.0667,GA,50465
8.2,Other,30.0688,-83.5253,FL,50466
10.4,Other,30.0688,-83.5253,FL,50466
14.8,Other,30.0688,-83.5253,FL,50466
11,Other,30.0688,-83.5253,FL,50466
25,Other,30.0688,-83.5253,FL,50466
0.6,Hydroelectric,35.960058,-77.802435,NC,50468
0.5,Hydroelectric,35.960058,-77.802435,NC,50468
0.5,Hydroelectric,35.960058,-77.802435,NC,50468
25,Other,43.0839,-79.0056,NY,50472
25,Other,43.0839,-79.0056,NY,50472
21,Other,30.4522,-82.8644,FL,50474
41,Natural Gas,27.811083,-97.595813,TX,50475
6.3,Natural Gas,45.4431,-89.7342,WI,50476
9.4,Natural Gas,45.4431,-89.7342,WI,50476
1,Hydroelectric,45.4431,-89.7342,WI,50476
1,Hydroelectric,45.4431,-89.7342,WI,50476
1,Hydroelectric,45.4431,-89.7342,WI,50476
0.2,Hydroelectric,37.534,-79.357,VA,50479
0.2,Hydroelectric,37.534,-79.357,VA,50479
7.5,Other,37.534,-79.357,VA,50479
6,Coal,36.5219,-82.5431,TN,50481
6,Coal,36.5219,-82.5431,TN,50481
6,Coal,36.5219,-82.5431,TN,50481
7,Coal,36.5219,-82.5431,TN,50481
10,Coal,36.5219,-82.5431,TN,50481
7.5,Coal,36.5219,-82.5431,TN,50481
10.4,Natural Gas,36.5219,-82.5431,TN,50481
10.4,Coal,36.5219,-82.5431,TN,50481
10.4,Natural Gas,36.5219,-82.5431,TN,50481
10.4,Natural Gas,36.5219,-82.5431,TN,50481
10.4,Coal,36.5219,-82.5431,TN,50481
15,Natural Gas,36.5219,-82.5431,TN,50481
15.4,Coal,36.5219,-82.5431,TN,50481
16.8,Natural Gas,36.5219,-82.5431,TN,50481
18,Coal,36.5219,-82.5431,TN,50481
16.6,Coal,36.5219,-82.5431,TN,50481
6,Coal,36.5219,-82.5431,TN,50481
6,Coal,36.5219,-82.5431,TN,50481
6,Coal,36.5219,-82.5431,TN,50481
15,Other,26.7351,-80.9377,FL,50482
20,Other,26.7351,-80.9377,FL,50482
14,Other,26.7351,-80.9377,FL,50482
21.7,Wind,33.915023,-116.555064,CA,50485
3.4,Wind,33.915023,-116.555064,CA,50485
7.5,Other,30.225054,-93.28128,LA,50487
7.5,Other,30.225054,-93.28128,LA,50487
7.5,Other,30.225054,-93.28128,LA,50487
10,Other,30.225054,-93.28128,LA,50487
20,Other,30.225054,-93.28128,LA,50487
35,Other,30.221746,-93.280693,LA,50488
45,Other,30.221746,-93.280693,LA,50488
82,Other,30.221746,-93.280693,LA,50488
73.1,Natural Gas,30.22612,-93.295173,LA,50489
73.1,Natural Gas,30.22612,-93.295173,LA,50489
57.1,Natural Gas,30.22612,-93.295173,LA,50489
77.2,Natural Gas,30.22612,-93.295173,LA,50489
77.2,Natural Gas,30.22612,-93.295173,LA,50489
3.4,Natural Gas,30.226444,-93.293765,LA,50490
7.5,Natural Gas,39.7475,-80.8547,WV,50491
26,Natural Gas,39.7475,-80.8547,WV,50491
82,Natural Gas,39.7475,-80.8547,WV,50491
2.3,Other,32.679172,-117.246698,CA,50492
2.3,Other,32.679172,-117.246698,CA,50492
1.5,Hydroelectric,32.679172,-117.246698,CA,50492
24.9,Natural Gas,35.5005,-119.046,CA,50493
24.9,Natural Gas,35.5005,-119.046,CA,50493
24.9,Natural Gas,35.51647,-119.040128,CA,50494
24.9,Natural Gas,35.51647,-119.040128,CA,50494
24.9,Natural Gas,35.509041,-119.030546,CA,50495
24.9,Natural Gas,35.509041,-119.030546,CA,50495
39.8,Natural Gas,41.7639,-72.6925,CT,50498
30.7,Natural Gas,41.7639,-72.6925,CT,50498
54,Other,35.376266,-76.779864,NC,50509
14.5,Hydroelectric,44.000608,-75.961156,NY,50512
14.5,Hydroelectric,44.000608,-75.961156,NY,50512
3.6,Hydroelectric,44.000608,-75.961156,NY,50512
1.8,Hydroelectric,43.897386,-75.04,NY,50513
2.5,Hydroelectric,43.160868,-73.584076,NY,50514
2.5,Hydroelectric,43.160868,-73.584076,NY,50514
30,Other,33.791667,-118.234722,CA,50530
30,Other,33.791667,-118.234722,CA,50530
23,Other,33.791667,-118.234722,CA,50530
1.5,Wind,35.0686,-118.3833,CA,50532
17.3,Wind,35.0686,-118.3833,CA,50532
19,Wind,33.9369,-116.6183,CA,50533
29.9,Wind,33.9461,-116.6769,CA,50535
76.9,Wind,35.2608,-118.2469,CA,50536
6,Natural Gas,37.455314,-122.172797,CA,50537
0.5,Hydroelectric,44.1706,-72.0994,VT,50539
0.3,Hydroelectric,44.1706,-72.0994,VT,50539
0.3,Hydroelectric,44.1706,-72.0994,VT,50539
12,Other,33.8153,-118.2358,CA,50540
1.5,Natural Gas,33.8153,-118.2358,CA,50540
82.3,Natural Gas,33.7771,-118.2303,CA,50541
13.6,Natural Gas,33.7771,-118.2303,CA,50541
11.5,Natural Gas,33.7771,-118.2303,CA,50541
7.5,Other,48.0931,-122.7958,WA,50544
0.4,Hydroelectric,48.0931,-122.7958,WA,50544
7.4,Hydroelectric,42.6994,-71.1653,MA,50545
7.4,Hydroelectric,42.6994,-71.1653,MA,50545
3.6,Hydroelectric,39.448352,-120.653417,CA,50546
38.9,Wind,33.914986,-116.71026,CA,50552
20,Wind,33.881667,-116.460278,CA,50553
86,Other,36.4517,-77.6594,NC,50555
40,Other,36.4517,-77.6594,NC,50555
54,Other,36.4517,-77.6594,NC,50555
72.5,Natural Gas,35.439722,-97.625,OK,50558
49.9,Natural Gas,35.439722,-97.625,OK,50558
25,Other,37.874056,-120.477556,CA,50560
90,Natural Gas,39.8746,-75.1592,NJ,50561
90,Natural Gas,39.8746,-75.1592,NJ,50561
45,Natural Gas,39.8746,-75.1592,NJ,50561
26.8,Natural Gas,39.8746,-75.1592,NJ,50561
3,Other,41.871914,-88.287721,IL,50563
3,Other,41.871914,-88.287721,IL,50563
0.8,Other,41.547671,-73.425237,CT,50564
0.8,Other,41.547671,-73.425237,CT,50564
0.8,Other,41.547671,-73.425237,CT,50564
0.8,Other,42.9903,-77.8011,NY,50565
0.8,Other,42.9903,-77.8011,NY,50565
0.8,Natural Gas,38.6603,-90.1317,IL,50566
0.8,Natural Gas,38.6603,-90.1317,IL,50566
0.8,Natural Gas,38.6603,-90.1317,IL,50566
0.8,Other,43.081667,-77.381667,NY,50568
0.8,Other,43.081667,-77.381667,NY,50568
0.8,Other,43.081667,-77.381667,NY,50568
0.8,Other,43.081667,-77.381667,NY,50568
1.6,Other,43.081667,-77.381667,NY,50568
1.6,Other,43.081667,-77.381667,NY,50568
1.6,Other,43.081667,-77.381667,NY,50568
1.6,Other,43.081667,-77.381667,NY,50568
3,Other,33.019646,-96.961986,TX,50569
3,Other,33.019646,-96.961986,TX,50569
1.6,Other,33.019646,-96.961986,TX,50569
1.6,Other,33.019646,-96.961986,TX,50569
1.6,Other,33.019646,-96.961986,TX,50569
1.6,Other,33.019646,-96.961986,TX,50569
0.8,Other,36.1172,-84.0317,TN,50570
0.8,Other,36.1172,-84.0317,TN,50570
0.8,Other,36.1172,-84.0317,TN,50570
0.8,Other,36.1172,-84.0317,TN,50570
1.6,Other,36.1172,-84.0317,TN,50570
3,Other,37.749308,-121.649866,CA,50571
3,Other,37.749308,-121.649866,CA,50571
1.3,Other,37.749308,-121.649866,CA,50571
1.3,Other,37.749308,-121.649866,CA,50571
3,Other,26.287966,-80.166526,FL,50572
3,Other,26.287966,-80.166526,FL,50572
3,Other,26.287966,-80.166526,FL,50572
2.2,Other,26.287966,-80.166526,FL,50572
3,Other,41.658794,-87.577716,IL,50573
3,Other,42.10625,-87.813738,IL,50575
3,Other,42.10625,-87.813738,IL,50575
3,Other,42.850556,-88.069722,WI,50576
3,Other,42.850556,-88.069722,WI,50576
0.8,Other,42.850556,-88.069722,WI,50576
0.8,Other,42.850556,-88.069722,WI,50576
0.8,Other,42.850556,-88.069722,WI,50576
0.8,Other,42.850556,-88.069722,WI,50576
3.1,Other,43.1922,-88.1597,WI,50577
3.1,Other,43.1922,-88.1597,WI,50577
3.3,Other,43.1922,-88.1597,WI,50577
